age,job_type,education,education_num,job,marital_status,religion,gender,hours_per_week,income
47,Private,College,10,Mechanic,Married,Hindu,Male,40,more than 30 k INR
36,Private,College,10,Mechanic,Married,Hindu,Male,40,more than 30 k INR
47,Government,College,10,Mechanic,Married,Hindu,Male,40,more than 30 k INR
48,Government,College,10,Mechanic,Married,Hindu,Male,40,more than 30 k INR
45,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
49,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
50,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
61,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
43,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
71,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
54,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
58,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
57,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
50,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
25,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
34,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
42,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
44,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
25,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
45,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
52,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
44,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
33,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
32,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
36,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
48,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
52,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
43,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
51,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
54,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
34,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
56,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
55,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
28,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
59,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
45,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
59,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
53,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
32,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
34,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
45,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
58,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
35,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
26,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
38,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
36,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
43,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
60,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
47,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
59,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
38,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
46,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
52,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
49,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
47,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
44,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
45,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
31,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
56,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
44,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
39,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
49,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
35,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
47,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
58,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
49,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
57,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
38,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
48,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
51,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
46,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
34,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
60,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
70,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
42,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
70,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
48,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
41,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
60,Private,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
56,Government,College,10,Executive,Married,Hindu,Male,40,more than 30 k INR
41,Government,College,10,Farmer,Married,Hindu,Male,40,more than 30 k INR
34,Private,College,10,Farmer,Married,Hindu,Male,40,more than 30 k INR
40,Private,College,10,Farmer,Married,Hindu,Male,40,more than 30 k INR
58,Private,College,10,Farmer,Married,Hindu,Male,40,more than 30 k INR
50,Private,College,10,Farmer,Married,Hindu,Male,40,more than 30 k INR
47,Government,College,10,Domestic Servants,Married,Hindu,Male,40,more than 30 k INR
49,Government,College,10,Domestic Servants,Married,Hindu,Male,40,more than 30 k INR
27,Private,College,10,Domestic Servants,Married,Hindu,Male,40,more than 30 k INR
34,Private,College,10,Domestic Servants,Married,Hindu,Male,40,more than 30 k INR
28,Private,College,10,Domestic Servants,Married,Hindu,Male,40,more than 30 k INR
40,Private,College,10,Domestic Servants,Married,Hindu,Male,40,more than 30 k INR
43,Private,College,10,Domestic Servants,Married,Hindu,Male,40,more than 30 k INR
26,Private,College,10,Domestic Servants,Married,Hindu,Male,40,more than 30 k INR
34,Private,College,10,Domestic Servants,Married,Hindu,Male,40,more than 30 k INR
30,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
30,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
30,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
36,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
51,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
36,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
30,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
37,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
45,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
40,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
34,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
28,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
44,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
39,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
39,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
38,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
41,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
65,Private,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
49,Government,College,10,Driver,Married,Hindu,Male,40,more than 30 k INR
41,Government,College,10,Other-service,Married,Hindu,Male,40,more than 30 k INR
47,Government,College,10,Other-service,Married,Hindu,Male,40,more than 30 k INR
42,Private,College,10,Other-service,Married,Hindu,Male,40,more than 30 k INR
37,Private,College,10,Other-service,Married,Hindu,Male,40,more than 30 k INR
31,Private,College,10,Other-service,Married,Hindu,Male,40,more than 30 k INR
48,Private,College,10,Other-service,Married,Hindu,Male,40,more than 30 k INR
44,Private,College,10,Other-service,Married,Hindu,Male,40,more than 30 k INR
54,Government,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
45,Government,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
51,Government,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
37,Government,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
55,Government,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
44,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
51,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
34,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
57,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
35,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
53,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
42,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
27,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
42,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
41,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
40,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
57,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
48,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
47,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
40,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
40,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
30,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
47,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
56,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
43,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
60,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
54,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
35,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
42,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
49,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
45,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
55,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
35,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
63,Private,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
45,Government,College,10,Teacher,Married,Hindu,Male,40,more than 30 k INR
41,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
36,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
45,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
43,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
46,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
33,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
50,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
46,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
34,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
29,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
30,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
40,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
45,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
53,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
36,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
32,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
51,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
39,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
33,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
47,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
42,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
53,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
54,Private,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
58,Private,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
55,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
48,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
42,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
38,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
54,Government,College,10,Fireman,Married,Hindu,Male,40,more than 30 k INR
51,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
43,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
66,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
43,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
48,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
31,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
54,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
42,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
46,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
51,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
57,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
43,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
32,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
44,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
27,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
51,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
61,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
48,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
56,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
40,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
32,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
46,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
49,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
32,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
38,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
46,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
43,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
25,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
60,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
58,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
30,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
43,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
45,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
60,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
50,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
44,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
62,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
41,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
54,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
53,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
54,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
35,Private,College,10,Sales,Married,Hindu,Male,40,more than 30 k INR
